,Hogwarts House,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Divination,Muggle Studies,Ancient Runes,History of Magic,Transfiguration,Potions,Care of Magical Creatures,Charms,Flying
602,Slytherin,0,0.78081903178363,-1.27144914585814,-1.3498061419422913,1.2714491458581398,-1.901203252128973,-0.5363531928606216,-1.2156213933275233,0.4574504484889339,0.50501860611596,0.318382253773124,0.4984992164173342,-0.7969595270549297,-1.454851254011802
603,Gryffindor,0,-0.7439493482816681,0.7613038681546331,-1.4355484838873434,-0.7613038681546329,0.5687604624445676,-0.14757720546941552,0.43402039493936795,-1.4051231968866844,-1.5609838996055667,-1.1381721744891322,-0.38607227176311,-0.9410825716978451,1.1050173661801312
604,Ravenclaw,1,-0.1189775289491628,-1.5001060290336388,0.6162926406022727,1.5001060290336385,-0.1862885202259338,1.4049094103389774,0.6812879052152211,0.5000763894555081,0.30581666664812335,0.1378207587425279,-1.6149287945155366,1.3225945780797725,-0.39066034704821984
605,Ravenclaw,0,-1.0138643666329743,-1.005028517151332,0.7421188431840027,1.0050285171513327,0.3422944177067336,1.583754081637736,0.7894953485508819,-0.14196672722293835,0.4023757391180326,-0.18734970003354637,-1.1121128924132833,1.3499334762474104,0.14782864019164343
606,Ravenclaw,1,-0.16765563673967124,-0.6378013683743511,1.1541196974334047,0.637801368374351,0.6828448609215214,1.751647349549418,1.0396382141904423,0.027277499928754355,0.3346336110221421,-0.3032566592463048,1.3506718417491819,1.442459356056289,0.15355724643887597
607,Ravenclaw,1,1.3087340088917636,-1.0443447659845717,1.14636814233299,1.0443447659845715,0.37002495379708056,0.932567420485039,0.984439572962997,0.4619272112774291,-0.3705735667707682,-0.6931296283002597,1.8443960975616225,1.2656267849896834,-0.0341569046981204
608,Slytherin,1,0.34900290215860325,-1.0493098213429957,-1.4522804181177686,1.0493098213429959,-2.0860734927312863,-0.6172552433543279,-1.1434952206531142,0.4900568662048874,0.7769028266607991,1.184203950969971,0.15186968074519444,-0.9332342420349542,-1.338028605184309
609,Hufflepuff,1,0.39193304150152397,0.9918897555186884,0.994446777770267,-0.9918897555186886,0.7317381745545017,-0.6309087593589198,-0.43919909188490436,0.310543256521767,0.2957918354407251,-0.2931596196037467,-0.2998508462864263,0.023118684866078282,0.05289745095178912
610,Ravenclaw,1,-1.0123674998497485,-1.2059816653795319,0.5844161328048665,1.2059816653795319,0.21191224801878608,1.3387241300069241,1.082264578213681,0.47717645813427867,0.5005920143005272,1.1187169716429972,-2.1372858050893857,1.4798148570187883,-0.02362036106481759
611,Ravenclaw,0,0.3855863263406459,-1.2230413366799435,0.6437513657920846,1.2230413366799435,0.24329153885786284,0.736778850419229,0.8243569217332899,1.497421008298582,0.1768869950669583,1.2399341755861872,-0.29501813695306695,1.401647814288469,-0.6842514172188899
612,Slytherin,0,-0.10993645357847796,-1.216140590664047,-1.2139502351625515,1.2161405906640474,-1.3993778490203248,-0.6351250707437338,-0.8313336806760339,0.7157677253957747,0.2946985465635088,0.945735115136906,1.6593767459759268,-0.4162728782566032,-1.112464734199526
613,Hufflepuff,1,1.0826472499533137,0.8570329391507638,0.9329886735944717,-0.8570329391507638,0.441783797188768,-1.1200395337022198,-1.556284184711407,0.20844376415652294,1.1523462587928874,-1.1425458951556724,0.8150384449445722,-0.3117816800835756,-0.7861387711875268
614,Gryffindor,1,-0.029704393997566185,1.1792481747658734,-0.8926798866675278,-1.1792481747658734,0.6071940124645221,-0.36265664070037845,1.4001509727156807,-1.781232276627204,-1.6029056834934723,-0.3414959692341179,1.5517727580460974,-0.9449401866981103,1.9732081022562558
615,Gryffindor,1,0.6703502631815537,1.0716552067268632,-1.139301253312578,-1.071655206726863,0.39167423197287765,-0.2209881486391806,1.1225962192800558,-1.7778116277921663,-1.9928915470395467,-1.1946149644848945,-2.056158927891763,-1.197352889108833,1.6750136877797739
616,Ravenclaw,1,1.0492371833517102,-1.0878944885974187,0.2095874410955954,1.0878944885974184,0.45662206650026943,1.5629242041982796,1.0596593812178343,0.39058465820150456,0.32699333948026793,0.07015521900146814,-1.0462642051208275,1.1485514119027709,-0.6325916644536674
619,Hufflepuff,0,-0.6653339048266405,0.6953850261416823,0.9177121234334102,-0.6953850261416823,0.1681271910340276,0.3841555527534659,-0.9470468384300722,1.037727645139571,-0.4630076706016541,-0.7862617069592562,0.05163272744164811,0.1601817593846401,-0.30575421874102254
620,Slytherin,1,0.9549345760084743,-0.7439227105782316,-1.5240625675216763,0.7439227105782317,-2.182157367781173,-0.17746672240181857,-0.6049706744566493,0.19531510939047037,0.3891126946879389,1.1775449002064537,1.2421270695257238,-1.1451914727147439,-0.9847986521183425
622,Gryffindor,0,-0.09137530546647599,1.0340543934506348,-0.9406465455895164,-1.0340543934506343,0.6123022691127439,-0.7739045082052256,1.108487145633509,-1.9757211856212613,-1.8825092696832642,-1.051873131311401,0.0307571556136511,-1.0457694377505653,2.054636148199062
623,Hufflepuff,0,-0.5245086778607415,1.2534060649220042,0.8891795964764315,-1.2534060649220042,0.3787819651940321,-0.7040788964382112,-0.6096424250953357,-0.21377123568733292,0.4092820880384233,-0.17616769988466335,-0.707325691593267,-0.2959598843231105,0.49328405620779425
624,Gryffindor,1,-2.4298404688934094,0.8465741876683834,-1.2228917116843725,-0.8465741876683833,0.7256569166399519,-0.6581164678578444,0.9400290334763417,-1.5936683834550096,-1.5422417527909984,0.10766623808868368,-2.6061128900581245,-0.6807237056843851,2.0351998055745226
625,Gryffindor,1,0.02843391186293034,1.0818784892194202,-1.1506274417144602,-1.0818784892194202,0.4524868111183755,-0.14121332122072172,1.2780631440950885,-1.8773201129215336,-2.2498387733667724,-1.132562296299345,-0.1967174231387962,-1.118477119116596,1.9952018583840239
626,Hufflepuff,1,-1.2089360458229823,1.3703269189218168,0.8555121559418095,-1.3703269189218168,0.15499167393860008,-0.16029354106495047,-1.0929794884763964,0.4428582781483077,0.05882096741406348,-0.2835742469767711,0.45529836314656064,-0.2975309153804279,0.13401860727420772
627,Hufflepuff,0,0.11363556916415234,0.6292569429327521,1.0437344680090517,-0.629256942932752,0.618626777343876,-0.5692305079023069,-1.1580486238892151,0.5105752037944067,0.45016182249671494,-1.0783988237603097,0.20310071970338567,0.14215528716574452,-0.46308629745966035
628,Gryffindor,0,1.076719657491739,0.7825489230161777,-1.3998600472946638,-0.7825489230161777,0.20558773978765435,-0.2197819249973113,0.8083865581073311,-1.6986106227959998,-1.9970792747331005,-1.6373030566695903,1.4186830589351314,-1.3015335214030406,1.254165721688437
631,Ravenclaw,1,-1.0494299214024234,-1.1137957589362093,0.6717499756757229,1.113795758936209,0.1812627081294552,1.3853901484021165,0.762579411557291,0.2511573175659006,0.49137065369377164,0.4414247904456189,-2.6619498238170487,1.3697983164522776,-0.031394898114633266
632,Ravenclaw,0,0.15321272691264687,-1.135541560554785,0.35661546546358863,1.1355415605547847,0.08323283054691265,1.2194104505078618,1.315130754314275,0.6472264774820284,0.17368350944343477,1.221732829146777,1.135569131494823,1.216394698771265,-0.1562989736123295
633,Hufflepuff,0,1.1756326145273108,0.9385883574619373,0.5473675177955875,-0.9385883574619371,0.6906288710521451,-1.0834056599765447,-0.9870120959864735,0.3613402222327729,1.0641257935664659,-0.24084913021913967,-1.5224976261476668,-0.29030826789098224,-0.7255792194310678
634,Ravenclaw,1,-0.4252963474685245,-1.2401294050191083,1.2703488137903858,1.240129405019108,0.3432674189730614,0.6803187112443003,0.8425701020648881,0.16913914699135046,-0.17353080215956615,-0.43885754814493133,0.9943999470285881,1.4902910518101433,0.4298602013277192
635,Ravenclaw,1,0.2931398338086102,-1.4205443581874486,0.5341854900139759,1.4205443581874484,0.31261787908373045,1.7113877542543507,1.0960624254406528,0.5158766897052613,0.2917611897233578,0.18576311825520422,-1.0637497191999685,1.5037352553115302,-0.4572553946722987
636,Ravenclaw,0,0.4745002132642683,-1.316069800225577,0.9332469731243982,1.3160698002255768,0.21653400403384393,1.1955509377470717,0.8770737657932626,0.9032074257151921,-0.07885110931623306,0.07406793997042313,-0.022285982094876294,1.47508925020336,-0.3610966469508945
640,Hufflepuff,0,1.300052181549053,0.8104210547507356,0.27419955508049504,-0.8104210547507357,1.0564773471914604,-1.129699041527505,-1.2607616172023886,0.3664891845658421,1.2756148209999545,-0.6787761318953046,0.9379395844231105,-0.2408566241098841,-1.1568614326155784
641,Slytherin,1,-0.42104524580416275,-1.2916909947469413,-1.2727377170297578,1.2916909947469413,-2.0284231677013542,-0.6578501856101365,-1.1093836398523929,0.643291898307443,0.6005436523700525,1.2743110400064668,1.7282722339883718,-0.6329375140885978,-1.1536902398715747
642,Slytherin,0,-1.4694507407756294,-1.15799757532297,-1.3053968820469994,1.1579975753229699,-2.4288131887953126,-0.7191696794238183,-1.0323736264771852,0.36557727214040725,1.1925169269713218,2.384028184536368,0.3243084887901604,-0.7368087181079437,-0.8067003757534865
643,Ravenclaw,0,0.028254287848943228,-1.1391630546190612,1.3930101836357833,1.1391630546190612,0.26761657051606214,0.9510757415970992,0.5885305241747312,0.48269806645395663,0.10669180028363076,-0.4801962535769209,-0.36674371478884354,1.481958102863823,-0.019733092539909774
645,Slytherin,1,-0.001503423801588981,-0.9226092924652409,-1.2704334475127028,0.9226092924652409,-1.6545474311148338,-0.6959203140723167,-0.7462402156516145,0.36687444949003467,0.7085106024502321,1.428433540452845,1.3449153573089778,-0.7049899355784421,-0.9427547741252604
646,Hufflepuff,0,-0.1871149049216088,1.2932800122444368,0.619316181344262,-1.2932800122444368,0.03798827166266227,-0.7928144808085741,-0.7972272936939669,-0.41744328051286544,0.7230465353237236,-0.08433930825617682,0.3513408131201227,-0.6268683970061929,0.3171294141053922
647,Hufflepuff,1,0.35564899067612654,0.6211243026627693,0.5873590955202934,-0.6211243026627691,0.6286000403237371,-0.6689928462048268,-0.4647903050169071,0.3323556443652317,0.46449706634700694,-0.08910551574878275,1.3483333991472706,0.031933977887927685,-0.21829067693059645
648,Hufflepuff,1,1.4165084172840332,0.30666835325010583,0.9592542309847178,-0.3066683532501059,-0.1719367515475964,-0.7281514493513307,-0.3904179785847139,0.19096382662573463,0.4852409567282324,-0.2466424250027983,0.48661333097032383,-0.1017470000821853,-0.13553277596611138
649,Slytherin,1,0.008435771639031434,-0.9257954981148485,-1.0174979205715835,0.9257954981148485,-2.1040740161583535,-0.7792514429220899,-0.8733832671606587,0.33795283810985016,0.6012263477181858,1.3561152947111117,1.2700649286238088,-0.8229401261042206,-0.7654748700814377
652,Hufflepuff,1,1.5255401937742126,0.8492796692950996,0.6908139763942519,-0.8492796692950992,1.45832687018491,-1.5665983141499522,-0.6916094534102969,-0.6182350756174194,1.3784290284408873,-1.089519992876299,-0.5669684295032874,-0.11323907520242199,-0.31148282498825514
653,Slytherin,0,-0.14634025374653348,-1.0252955082122777,-0.9831839066504855,1.0252955082122774,-1.4767314496933983,-0.313589590600413,-0.3343887518703738,0.32703898152214084,-0.04392099717504272,0.8965639087935758,0.38675179015160616,-0.42124648273350684,-0.499503865745639
655,Hufflepuff,0,-0.3490160161953293,0.8646445665380735,0.7875426671754738,-0.8646445665380738,0.052583290657581765,-0.2326659241995627,-0.9059161461340611,0.5421971684322033,0.11279529349514794,-0.3227519825134214,-0.3105335461442377,-0.15914253225811653,-0.13686263098779036
656,Ravenclaw,1,0.6871750458250135,-1.4276680803689001,0.9550317069098592,1.4276680803689,0.11315261948649753,1.0240688940109983,0.8530289849454159,0.6594218311808824,0.3037716755466405,0.12330244948456424,1.076415700418499,1.4402660556373794,-0.385443223501633
657,Gryffindor,0,-0.23004504426452949,0.5784719828620202,-1.4875229608649088,-0.5784719828620202,0.31626663383246023,-0.8490894877017211,0.500205471232238,-1.7598019154482072,-1.9701223150123,-1.5125938324761903,1.0007940312251915,-1.1974063564945612,1.4674540078577216
658,Gryffindor,0,0.897095643504623,1.2088264147671186,-1.1822381512482423,-1.2088264147671184,0.2989958613551391,-0.16738066586809036,1.316842961311232,-1.56627617323137,-1.9929592154294045,-0.6407397725399849,-0.9062642327297725,-1.260345432727209,1.65373600743291
659,Hufflepuff,1,-1.8983928861768624,0.9331552611964463,1.2022949312389855,-0.933155261196446,-0.0031210318396942853,0.0013975692729017134,-1.1468885788269412,0.4925323892460728,-0.25432702665019147,-0.7054956623417125,0.5093137367030972,0.05351887526778907,0.3463862245823301
660,Slytherin,0,-1.5697408152517691,-1.5131795190071597,-0.8505824243738519,1.5131795190071597,-1.9121495163751625,-0.6630356632792784,-1.3098014549029087,0.06676842240168866,1.0506573093216278,0.797170093744877,-0.41360530385236943,-0.3036808023434076,-0.7965730182807003
662,Slytherin,1,-1.7710993349313262,-1.2934303148416764,-1.367847160572998,1.2934303148416761,-1.7798213441545592,-0.6261639438217143,-1.035465317866537,0.8453659625236167,0.8242145096418799,2.116228929511891,1.4640759460476058,-0.3594677625316125,-1.052518961683842
663,Ravenclaw,0,0.8045892763012583,-0.7877262710765688,1.2798156310000601,0.787726271076569,0.9713397363877639,1.4204490481991845,1.1363859531387124,0.33574917025068757,0.6534884430546691,-0.10435238474037543,0.8290764850465776,1.6178721973911487,-0.22432617279821648
665,Hufflepuff,1,-0.5078036445599398,0.8548298821343957,1.177137089428743,-0.8548298821343959,0.19439822522488268,0.0024108454765155185,-1.705080991137837,0.04008281513465346,0.07417491380738897,-2.363449483247488,1.5879148452642273,-0.14171671492573018,-0.2362948679933274
666,Slytherin,0,-0.17741520816630452,-1.260256651764575,-0.758736179342748,1.2602566517645748,-1.7440635476170065,-0.7379115653393723,-0.9108097132416224,0.230844267208346,0.3958478991104954,0.505094359386834,-1.5034162415157732,-0.4515761416902115,-0.7048130217848497
667,Hufflepuff,0,-2.007484537338371,1.4571688011597677,0.794514319155898,-1.4571688011597674,0.7008453843485887,-0.26347334229704944,-1.2752696420509604,0.8866115407095393,0.12912820336335815,-0.002411046506548042,1.4550957135978857,-0.03772264967960514,-0.083259243960114
669,Hufflepuff,0,0.09357755426892439,0.9082652260244793,0.8388895208721386,-0.9082652260244792,-0.07317712301530775,-0.46271951818815044,-0.9949776371677989,0.07288837424755512,0.37524011267968804,-0.6658813868988396,-0.21976988926381413,-0.3613994140416253,-0.04346588984987336
670,Gryffindor,1,-0.6898825200715463,0.9380696904163097,-1.5835334240735373,-0.9380696904163098,0.29777960977222895,0.19090245053618096,0.6263729738389648,-1.3103901512537974,-1.9689849947779892,-0.9380145310754399,-0.4129992329481129,-1.1270091487544656,1.2364684202460934
671,Gryffindor,1,0.2594902685216905,1.3000623419978317,-0.8544066862059296,-1.300062341997832,0.2072904920037282,-1.2565838315830162,1.3618556009950584,-2.0157380115539487,-1.7131032749491117,-0.0801713094229439,-0.3772117526155265,-1.3426328769706393,2.3720623122198248
672,Slytherin,1,0.23601939736070732,-0.7478206509979072,-1.2134846805938861,0.7478206509979072,-2.3368645691273198,-0.2695246658219829,-0.4260284663431096,-0.024491433304886578,0.44919535973716834,1.53059928571481,0.35130283091071013,-1.0248033969204366,-0.47883996463955003
673,Ravenclaw,1,0.7115440370559323,-1.2114965815949779,0.6049909555920273,1.2114965815949772,0.3221046414304282,1.7907513043856196,0.6856310096798791,0.7870900683806327,0.5015364932906908,-0.05757077851608036,-0.8659011633144912,1.392677807129192,-0.9024499373143741
675,Ravenclaw,1,-2.4644480289215935,-0.6652251847036506,1.2674440726825429,0.6652251847036504,0.5281376595753748,1.2595509615332403,0.5577103417356335,0.8961146859073852,1.0757734467968059,1.6203296591754626,0.47420159974953047,1.7589521514632211,0.004102001310182975
676,Hufflepuff,0,-0.03479374106053447,0.7743534601306007,0.6684203810301381,-0.7743534601306006,0.29413085502349917,-0.4796448975724304,-1.1513217595432685,1.1014096206666786,0.42295865165131463,-0.0002737438472445847,0.8642395942373402,-0.05201209291710727,-0.737036431925533
677,Gryffindor,1,-0.5727676629519467,0.95150944859374,-1.2845170485722583,-0.95150944859374,0.3330509056766178,-0.8165599905494692,0.7805258756770809,-1.8148647716906636,-2.070790533996164,-1.0319291692800836,-1.7997034070837807,-1.2298872245239616,1.902521193027011
678,Ravenclaw,0,-0.3056667541531053,-1.0372672977823298,0.5441865182553264,1.0372672977823298,0.4743793396107547,1.4283730734496207,0.8058684164386267,0.40743120999591165,0.6708741576498651,0.4294823220810274,-0.0693288243175546,1.3691862855262507,-0.40283363532358907
679,Hufflepuff,0,-0.8766316199468178,1.1520203217565192,0.4567262383167138,-1.1520203217565195,0.7193324084088202,-0.31275889430501663,-1.0566782702192292,0.6535681698025945,0.3154905569674207,-0.17921044426717594,-1.0305354218701932,-0.12040711770218418,-0.36825740475993524
680,Slytherin,0,0.4225289985506627,-1.019523381077968,-1.300643635829775,1.019523381077968,-2.676442011075779,-0.6011855418660721,-1.2139862145469542,0.22414404640872113,0.8389594772308132,1.1893444117637446,-1.028314050897879,-1.1670937615971346,-1.1147152580823672
681,Ravenclaw,0,0.5501817978241731,-0.9326675147767322,-1.0846399354994438,0.932667514776732,-2.016503902188837,-0.2886477343373865,-0.5041698918818761,0.055525184843063784,0.177546363008513,0.7764196611679551,-1.4682505340991654,-0.8295268529846589,-0.6061991571003459
682,Ravenclaw,0,0.13722618966779357,-1.1165982751764614,0.34592658791744846,1.1165982751764612,0.47608209182682876,1.7118172134338856,0.9581676262269363,0.6106627352218845,0.5765099762389402,0.5268237175235471,0.2465360649419434,1.3804019228862265,-0.648856814334203
683,Hufflepuff,1,-0.2171719899287862,0.9336384196768035,1.1550506311703248,-0.9336384196768034,0.4057827503346331,-0.18744049127250126,-1.3466845651580321,0.6540964666224921,0.1317731092052572,-1.2707988537858081,1.412887172858636,0.007778095577186621,-0.3918879055297697
684,Ravenclaw,1,-1.5298044094753005,-1.344520188480826,0.5049969026172334,1.3445201884808256,0.15499167393860008,1.854021795732166,1.166478281964059,0.4093799141273376,1.1505502000888643,1.666965009343105,0.1886040517602217,1.6801821786384983,-0.20499212671380648
685,Slytherin,1,-0.39194615553825,-1.1811512859857438,-0.42126979482325744,1.1811512859857438,-2.0002061309778436,-0.6314258482192755,-0.7789418373211592,-0.16585900428263084,0.3075735416114675,0.3127397716002548,-0.7260439660841986,-0.47934050373579684,-0.21522178072672182
686,Slytherin,0,0.6109545892231474,-0.9295372246716156,-1.1058448300217438,0.9295372246716159,-2.1106417747060675,-0.7596216662025376,-1.0162515205646072,-0.11228033482689012,1.018248543499483,0.8644457221830683,0.9186086566107644,-0.9861988068189512,-0.9409134364029358
687,Hufflepuff,0,-0.5663610731197396,1.1169866588589485,0.7816734149183532,-1.1169866588589483,0.8134702809260507,-0.009201899997790886,-0.9474008469406343,0.6744032374502058,-0.08801816166633462,-0.8325802489102456,-1.602824918704895,0.04374685732254344,-0.25726565871980384
688,Ravenclaw,1,-1.6712283831544896,-0.8558025372376629,0.2541309628178063,0.855802537237663,0.48143359879163244,1.3949085031866026,1.4900435452315985,0.3192149208605316,0.8456790008177296,2.2136936994479535,0.604319539232094,1.435076306409649,0.21074101237107273
689,Ravenclaw,1,1.4204002709204209,-1.175978665279189,0.4667632959570564,1.1759786652791888,0.49189336240465853,1.9257499096936999,1.1403756691225795,0.4467387619904138,0.44177535844183463,-0.15102968051741408,-0.5276482540011079,1.340198999232577,-0.7639404219795004
690,Ravenclaw,0,0.9710408625959858,-0.9344828864305512,0.9805791388840418,0.9344828864305513,0.8852291243177381,1.7926964099816605,1.2294906648294472,0.05460328433557888,0.594817648773987,-0.43398080773253056,-0.9433674258347683,1.541417248608169,-0.28734084151777495
691,Ravenclaw,0,-1.2537222999771032,-1.0682981759090353,0.46394795431380964,1.0682981759090353,0.4653790778972215,1.7207813359357258,1.0961950328012335,0.7261647874911402,1.0705535495870326,1.7449111278649256,0.8098366340490264,1.6331001638888236,-0.40119689068152264
693,Slytherin,0,0.8147080957558659,-1.0326118360020822,-1.32507084996591,1.032611836002082,-1.9123927666917444,-0.5433999094037993,-0.9009172591122507,0.2105344340238405,0.6060026553106063,0.7331307164835209,-0.03564744760250511,-0.8952348572357798,-1.1446881443402093
694,Ravenclaw,1,-0.2836328751040191,-1.1373325409478594,1.102850521658672,1.1373325409478592,0.21434475118460594,1.171259920304507,0.6897166038472181,0.5608597165494257,0.23242586197485435,0.02936181040976702,0.4572569804351642,1.4604994795226032,-0.11405050253898916
695,Gryffindor,0,1.0407948546943158,0.5675302955737477,-0.9962466867214536,-0.5675302955737477,0.42889153040992245,-1.1083852289851581,1.1194871199418637,-2.2219878753868323,-1.7544566930615797,-1.5360661996264058,0.5208858175557146,-1.1005098023031923,1.8561808603485044
696,Ravenclaw,1,0.7586654033918857,-1.1238808982412043,0.6743863332795368,1.123880898241204,0.3165098841490423,1.677862258189797,0.8643743962721641,0.18838040511734863,0.16410903123784698,-0.6422956891245382,-1.4492507968588757,1.24760145037474,-0.3717354871243265
698,Ravenclaw,0,-1.809598748595898,-0.8195621888231696,1.180965653494649,0.8195621888231693,0.4269455278772663,1.5680161839735673,0.529482180087439,0.5883256930731339,0.8196588863591346,0.684580781949373,0.8268995282079324,1.6549410221578182,-0.07169973492551966
700,Hufflepuff,1,-0.35338686720234913,1.288196112720101,0.8966906541172528,-1.288196112720101,0.2588595591191105,-1.0704791812667764,-0.8071066032004269,-0.25458491133237965,0.7932295237878617,0.03915940226390125,-0.629760401800113,-0.42832465452108404,0.3778935589421093
701,Hufflepuff,0,-0.05221727041728472,1.0566056311224328,0.7090408712616239,-1.0566056311224328,0.06912431218515719,-0.8577380468299977,-0.8115296945489743,-0.3258505414037629,0.7222915886353297,-0.22594853344443988,0.925223695461772,-0.47597205843476326,0.22117525946424635
702,Ravenclaw,1,-0.6090517137773441,-0.8172173893460578,0.9114189541513602,0.8172173893460576,0.3719709563297365,1.994944386480646,0.8533279086819564,0.5199591245590703,0.8243485496267854,0.6170692475779623,0.18603452610054977,1.5067954099416414,-0.3406373389250638
703,Ravenclaw,1,-1.3347327302852925,-0.7386431713133685,1.0459637909545163,0.7386431713133685,0.5162183940628574,1.651200465497436,0.7114957919104584,0.04065308117871126,0.4589820028247729,-0.08753527824811097,-0.9596879422357117,1.4608703384108608,0.2029664753212571
704,Gryffindor,0,-0.09155492948046311,-0.7456000952853278,0.582176487074629,0.7456000952853277,0.8927698841317798,1.091235173360254,1.1456013998644465,0.07047967800570894,0.5111556119392318,0.3816597051043057,1.1444646563399896,1.3087886165217417,0.011262759119223703
705,Hufflepuff,1,-0.7443085963096424,1.0951449532422572,1.2023578413680833,-1.095144953242258,0.05671854603947559,-0.16832663018720714,-1.3608788271439023,0.32751048236794733,0.09706996341464315,-1.1629052941938223,-0.46087406894249355,-0.18570444692673457,0.002772146288503955
709,Gryffindor,0,-0.7131737672185423,1.1668938092846455,-1.810139228301551,-1.1668938092846457,-0.27483163546177863,-0.8796051368442364,0.531789116493037,-1.446528500087492,-2.5982087103328997,-0.6088136004211052,-0.4252414563489203,-1.7639479133005562,1.8028843629412155
710,Ravenclaw,1,-1.1742087364521399,-0.9038807921975058,0.7414820963179166,0.9038807921975058,0.35397043290266894,0.8959660502345456,0.9342230900525799,0.43917516097355835,0.39211818453747044,1.0429904401746146,0.2293765735425531,1.3580309411757288,0.1972378690740245
711,Ravenclaw,0,1.2386806434367885,-1.0532332662533914,0.9313727389202735,1.0532332662533914,0.6470870643839686,1.6023658363599758,0.8805690831424291,0.3523806506035821,0.038499410468229356,-0.99902007809686,-0.10017030912342899,1.386535883393877,-0.44968545070274135
713,Ravenclaw,1,1.3766318861788935,-1.4590483423270866,0.4589313556169632,1.4590483423270864,0.13504514797887684,1.7091137649764558,0.6264835901373654,0.18490637144444347,0.33943605379070807,-1.043675166728554,0.03869637063059663,1.1792121136094202,-0.822249449853118
714,Slytherin,1,0.8238689204692088,-0.9537330294544475,-1.3148622789741742,0.9537330294544472,-2.4470569625389618,-0.6339570081128635,-1.1050958294704682,0.3509191846857446,0.6426419727266844,1.06470238222744,-0.8145857740497856,-1.144301866424504,-1.1750702167585678
715,Slytherin,0,1.0865989782610304,-1.01248773865252,-1.8960019223705435,1.01248773865252,-2.1376425598466686,-0.6716439730014803,-1.3116328279684604,0.7756513876142123,0.9343716973855171,1.3861545769031496,-0.769399386423635,-1.1821761147889889,-1.8992274243328444
717,Hufflepuff,0,0.7923149686788054,0.7113240193509902,0.47099781414928676,-0.7113240193509902,0.45443281365103144,-0.7510481839329418,-0.8190613507776742,0.5031068133826079,0.7002106582129518,-0.11755717545021993,-0.7982913303657219,-0.1852186900393528,-0.618883928076361
718,Ravenclaw,0,-1.051944657598243,-1.1292759188109252,0.4736293185189245,1.129275918810925,0.23112902302876331,1.3490356785760862,0.6100649172205808,0.38534276020097685,0.9281457443110959,0.7967500943642117,-0.14789702506405236,1.3545373594400054,-0.3797146172544004
720,Gryffindor,0,1.0962388003450056,0.7956967560408179,-0.8224700044208767,-0.7956967560408179,0.9496904582119658,-0.27237723446742446,1.1567102996463947,-2.0576894722115324,-1.7992523594028664,-2.079905776546157,0.7211083582389438,-0.8232996089529638,1.6060658197327247
721,Ravenclaw,1,0.827341651406293,-1.2143640880455238,1.1852096988873049,1.2143640880455238,0.4665953294801314,1.4634596939966729,1.005948990591028,0.8577932853375769,0.50257816191724,0.23316268676928506,-0.6870591165438207,1.6698652484003886,-0.5339777997691637
722,Slytherin,0,-0.26489210297803,-1.1688496857551804,-1.5076050154000122,1.1688496857551804,-1.8681212090738224,-0.8644729565484217,-1.1080003561329748,0.9313217891589141,0.759497455118387,1.8140488862654784,0.8627741271328502,-0.6991779169891227,-1.401350163524255
723,Hufflepuff,0,-0.5861197146583224,1.0325080387495555,0.7884208166634118,-1.0325080387495558,0.5719227165601334,-0.5377285993314265,-0.4022184016510475,0.8214575313745093,0.17433130997387516,0.7102251728978851,-2.67417117191465,0.07399460879472762,0.05238596825114335
725,Hufflepuff,0,-1.068769440241703,0.9844861805753836,1.355760793642966,-0.9844861805753837,0.3354834088424377,-0.2656489402446258,-1.0386359052891792,0.476537497221505,-0.0644275903821511,-0.8453510460719956,1.2401965811715645,0.11528735703411795,0.22567630722992915
726,Slytherin,1,-0.5973162781968525,-0.9986648002496058,-0.8055255415614646,0.9986648002496056,-2.431488942277714,-0.6808250283798394,-0.9602015445480945,-0.7485539839725565,1.4687021268034723,1.125317843808425,0.528823795496392,-0.884380977932458,-0.34605905555190897
728,Gryffindor,1,0.30792887762688276,0.8012213383249406,-1.1657832111338557,-0.8012213383249407,0.4575950677665973,-0.5827073303257786,0.7134304063695674,-1.9659842021100256,-1.84802371873738,-1.743075214751642,0.9133176580165727,-1.1502003429141523,1.5847881393858605
729,Ravenclaw,1,-0.263335361523475,-0.7124075659546774,0.7328145473269803,0.7124075659546772,0.8837696224182464,1.5422665617401627,0.939338387131919,0.5221536031504254,0.8906993606258222,0.6764079724033887,0.3183536151218151,1.5003770484460588,-0.42523657761187367
730,Ravenclaw,1,0.36504931407478564,-0.6543049730654463,0.8834346264480862,0.6543049730654464,1.0946676468948326,1.4622533701318796,1.3714447023052068,0.2259291876051793,0.5498200221460835,0.33932726814879627,-1.397387209109401,1.5169587636462722,-0.060958598211958585
731,Ravenclaw,0,0.6900490300488074,-1.1195049295584776,0.9367872164407678,1.1195049295584778,0.3196721382646084,1.4873225759598458,1.1159491121266794,0.9443967896262789,0.6705214517007472,0.9310617888972408,-0.3373025839253221,1.5459688020189877,-0.5752033054412125
732,Slytherin,0,0.469470740872629,-0.8357237096965261,-0.9006471074191128,0.8357237096965262,-1.903635755294793,-0.24876002080962556,-0.35489198788801396,-0.10555956249635658,0.09117816023431898,0.6578814561943002,0.5692062800587008,-0.7657015832736243,-0.3535267029813372
